District,Crop,Year,Temperature,Rainfall,Humidity,Yield
Sangrur,Maize,2017,26.15,824.0,70.0,3.31
Sangrur,Maize,2018,28.15,704.0,68.0,2.55
Sangrur,Maize,2019,29.15,684.0,72.0,3.05
Sangrur,Maize,2020,30.15,654.0,75.0,2.64
Sangrur,Maize,2021,27.15,784.0,66.0,3.38
Sangrur,Maize,2022,26.15,814.0,64.0,2.81
Sangrur,Maize,2023,28.15,724.0,69.0,3.15
Sangrur,Maize,2024,29.15,694.0,71.0,3.34
Sangrur,Mustard,2015,25.15,804.0,60.0,2.39
Sangrur,Mustard,2016,27.15,754.0,65.0,1.65
Sangrur,Mustard,2017,26.15,824.0,70.0,2.41
Sangrur,Mustard,2018,28.15,704.0,68.0,2.0
Sangrur,Mustard,2019,29.15,684.0,72.0,1.56
Sangrur,Mustard,2020,30.15,654.0,75.0,1.87
Sangrur,Mustard,2021,27.15,784.0,66.0,1.8
Sangrur,Mustard,2022,26.15,814.0,64.0,2.12
Sangrur,Mustard,2023,28.15,724.0,69.0,2.14
Sangrur,Mustard,2024,29.15,694.0,71.0,2.17
Sangrur,Potato,2015,25.15,804.0,60.0,4.5
Sangrur,Potato,2016,27.15,754.0,65.0,4.75
Sangrur,Potato,2017,26.15,824.0,70.0,4.74
Sangrur,Potato,2018,28.15,704.0,68.0,5.18
Sangrur,Potato,2019,29.15,684.0,72.0,4.77
Sangrur,Potato,2020,30.15,654.0,75.0,4.99
Sangrur,Potato,2021,27.15,784.0,66.0,5.48
Sangrur,Potato,2022,26.15,814.0,64.0,5.09
Sangrur,Potato,2023,28.15,724.0,69.0,4.67
Sangrur,Potato,2024,29.15,694.0,71.0,5.39
Sangrur,Rice,2015,25.15,804.0,60.0,4.32
Sangrur,Rice,2016,27.15,754.0,65.0,4.75
Sangrur,Rice,2017,26.15,824.0,70.0,4.64
Sangrur,Rice,2018,28.15,704.0,68.0,4.47
Sangrur,Rice,2019,29.15,684.0,72.0,4.46
Sangrur,Rice,2020,30.15,654.0,75.0,4.67
Sangrur,Rice,2021,27.15,784.0,66.0,4.06
Sangrur,Rice,2022,26.15,814.0,64.0,4.8
Sangrur,Rice,2023,28.15,724.0,69.0,4.27
Sangrur,Rice,2024,29.15,694.0,71.0,4.28
Sangrur,Sugarcane,2015,25.15,804.0,60.0,6.32
Sangrur,Sugarcane,2016,27.15,754.0,65.0,6.02
Sangrur,Sugarcane,2017,26.15,824.0,70.0,6.03
Sangrur,Sugarcane,2018,28.15,704.0,68.0,5.51
Sangrur,Sugarcane,2019,29.15,684.0,72.0,5.73
Sangrur,Sugarcane,2020,30.15,654.0,75.0,6.19
Sangrur,Sugarcane,2021,27.15,784.0,66.0,5.91
Sangrur,Sugarcane,2022,26.15,814.0,64.0,5.62
Sangrur,Sugarcane,2023,28.15,724.0,69.0,5.51
Sangrur,Sugarcane,2024,29.15,694.0,71.0,5.66
Sangrur,Sunflower,2015,25.15,804.0,60.0,2.2
Sangrur,Sunflower,2016,27.15,754.0,65.0,2.76
Sangrur,Sunflower,2017,26.15,824.0,70.0,2.31
Sangrur,Sunflower,2018,28.15,704.0,68.0,2.59
Sangrur,Sunflower,2019,29.15,684.0,72.0,2.49
Sangrur,Sunflower,2020,30.15,654.0,75.0,2.48
Sangrur,Sunflower,2021,27.15,784.0,66.0,1.85
Sangrur,Sunflower,2022,26.15,814.0,64.0,2.78
Sangrur,Sunflower,2023,28.15,724.0,69.0,1.95
Sangrur,Sunflower,2024,29.15,694.0,71.0,2.45
Sangrur,Wheat,2015,25.15,804.0,60.0,3.31
Sangrur,Wheat,2016,27.15,754.0,65.0,3.06
Sangrur,Wheat,2017,26.15,824.0,70.0,3.32
Sangrur,Wheat,2018,28.15,704.0,68.0,3.78
Sangrur,Wheat,2019,29.15,684.0,72.0,3.84
Sangrur,Wheat,2020,30.15,654.0,75.0,3.71
Sangrur,Wheat,2021,27.15,784.0,66.0,3.14
Sangrur,Wheat,2022,26.15,814.0,64.0,3.97
Sangrur,Wheat,2023,28.15,724.0,69.0,3.99
Sangrur,Wheat,2024,29.15,694.0,71.0,3.08
Tarn Taran,Bajra,2015,25.3,808.0,60.0,2.58
Tarn Taran,Bajra,2016,27.3,758.0,65.0,1.85
Tarn Taran,Bajra,2017,26.3,828.0,70.0,2.23
Tarn Taran,Bajra,2018,28.3,708.0,68.0,1.72
Tarn Taran,Bajra,2019,29.3,688.0,72.0,2.43
Tarn Taran,Bajra,2020,30.3,658.0,75.0,1.81
Tarn Taran,Bajra,2021,27.3,788.0,66.0,2.47
Tarn Taran,Bajra,2022,26.3,818.0,64.0,2.54
Tarn Taran,Bajra,2023,28.3,728.0,69.0,2.48
Tarn Taran,Bajra,2024,29.3,698.0,71.0,2.45
Tarn Taran,Cotton,2015,25.3,808.0,60.0,3.23
Tarn Taran,Cotton,2016,27.3,758.0,65.0,2.6
Tarn Taran,Cotton,2017,26.3,828.0,70.0,3.22
Tarn Taran,Cotton,2018,28.3,708.0,68.0,2.96
Tarn Taran,Cotton,2019,29.3,688.0,72.0,2.68
Tarn Taran,Cotton,2020,30.3,658.0,75.0,3.08
Tarn Taran,Cotton,2021,27.3,788.0,66.0,2.78
Tarn Taran,Cotton,2022,26.3,818.0,64.0,3.25
Tarn Taran,Cotton,2023,28.3,728.0,69.0,3.21
Tarn Taran,Cotton,2024,29.3,698.0,71.0,2.72
Tarn Taran,Gram,2015,25.3,808.0,60.0,1.88
Tarn Taran,Gram,2016,27.3,758.0,65.0,1.56
Tarn Taran,Gram,2017,26.3,828.0,70.0,1.44
Tarn Taran,Gram,2018,28.3,708.0,68.0,1.34
Tarn Taran,Gram,2019,29.3,688.0,72.0,1.32
Tarn Taran,Gram,2020,30.3,658.0,75.0,1.69
Tarn Taran,Gram,2021,27.3,788.0,66.0,2.1
Tarn Taran,Gram,2022,26.3,818.0,64.0,1.88
Tarn Taran,Gram,2023,28.3,728.0,69.0,2.07
Tarn Taran,Gram,2024,29.3,698.0,71.0,1.48
Tarn Taran,Maize,2015,25.3,808.0,60.0,3.32
Tarn Taran,Maize,2016,27.3,758.0,65.0,3.38
Tarn Taran,Maize,2017,26.3,828.0,70.0,3.38
Tarn Taran,Maize,2018,28.3,708.0,68.0,2.53
Tarn Taran,Maize,2019,29.3,688.0,72.0,2.55
Tarn Taran,Maize,2020,30.3,658.0,75.0,3.06
Tarn Taran,Maize,2021,27.3,788.0,66.0,2.87
Tarn Taran,Maize,2022,26.3,818.0,64.0,2.58
Tarn Taran,Maize,2023,28.3,728.0,69.0,2.86
Tarn Taran,Maize,2024,29.3,698.0,71.0,2.72
Tarn Taran,Mustard,2015,25.3,808.0,60.0,2.05
Tarn Taran,Mustard,2016,27.3,758.0,65.0,1.85
Tarn Taran,Mustard,2017,26.3,828.0,70.0,2.0
Tarn Taran,Mustard,2018,28.3,708.0,68.0,2.06
Tarn Taran,Mustard,2019,29.3,688.0,72.0,2.07
Tarn Taran,Mustard,2020,30.3,658.0,75.0,2.3
Tarn Taran,Mustard,2021,27.3,788.0,66.0,1.89
Tarn Taran,Mustard,2022,26.3,818.0,64.0,1.6
Tarn Taran,Mustard,2023,28.3,728.0,69.0,1.62
Tarn Taran,Mustard,2024,29.3,698.0,71.0,1.88
Tarn Taran,Potato,2015,25.3,808.0,60.0,5.41
Tarn Taran,Potato,2016,27.3,758.0,65.0,5.29
Tarn Taran,Potato,2017,26.3,828.0,70.0,5.44
Tarn Taran,Potato,2018,28.3,708.0,68.0,5.11
Tarn Taran,Potato,2019,29.3,688.0,72.0,4.57
Tarn Taran,Potato,2020,30.3,658.0,75.0,4.68
Tarn Taran,Potato,2021,27.3,788.0,66.0,4.7
Tarn Taran,Potato,2022,26.3,818.0,64.0,4.8
Tarn Taran,Potato,2023,28.3,728.0,69.0,5.42
Tarn Taran,Potato,2024,29.3,698.0,71.0,4.89
Tarn Taran,Rice,2015,25.3,808.0,60.0,4.83
Tarn Taran,Rice,2016,27.3,758.0,65.0,4.3
Tarn Taran,Rice,2017,26.3,828.0,70.0,4.8
Tarn Taran,Rice,2018,28.3,708.0,68.0,4.16
Tarn Taran,Rice,2019,29.3,688.0,72.0,4.51
Tarn Taran,Rice,2020,30.3,658.0,75.0,4.37
Tarn Taran,Rice,2021,27.3,788.0,66.0,4.24
Tarn Taran,Rice,2022,26.3,818.0,64.0,4.12
Tarn Taran,Rice,2023,28.3,728.0,69.0,4.77
Tarn Taran,Rice,2024,29.3,698.0,71.0,4.43
Tarn Taran,Sugarcane,2015,25.3,808.0,60.0,5.51
Tarn Taran,Sugarcane,2016,27.3,758.0,65.0,6.12
Tarn Taran,Sugarcane,2017,26.3,828.0,70.0,5.88
Tarn Taran,Sugarcane,2018,28.3,708.0,68.0,5.66
Tarn Taran,Sugarcane,2019,29.3,688.0,72.0,5.65
Tarn Taran,Sugarcane,2020,30.3,658.0,75.0,5.67
Tarn Taran,Sugarcane,2021,27.3,788.0,66.0,5.84
Tarn Taran,Sugarcane,2022,26.3,818.0,64.0,5.9
Tarn Taran,Sugarcane,2023,28.3,728.0,69.0,5.58
Tarn Taran,Sugarcane,2024,29.3,698.0,71.0,5.78
Tarn Taran,Sunflower,2015,25.3,808.0,60.0,2.76
Tarn Taran,Sunflower,2016,27.3,758.0,65.0,1.81
Tarn Taran,Sunflower,2017,26.3,828.0,70.0,2.48
Tarn Taran,Sunflower,2018,28.3,708.0,68.0,2.52
Tarn Taran,Sunflower,2019,29.3,688.0,72.0,2.71
Tarn Taran,Sunflower,2020,30.3,658.0,75.0,2.77
Tarn Taran,Sunflower,2021,27.3,788.0,66.0,2.44
Tarn Taran,Sunflower,2022,26.3,818.0,64.0,2.22
Tarn Taran,Sunflower,2023,28.3,728.0,69.0,2.2
Tarn Taran,Sunflower,2024,29.3,698.0,71.0,1.8
Tarn Taran,Wheat,2015,25.3,808.0,60.0,3.02
Tarn Taran,Wheat,2016,27.3,758.0,65.0,3.48
Tarn Taran,Wheat,2017,26.3,828.0,70.0,3.86
Tarn Taran,Wheat,2018,28.3,708.0,68.0,3.17
Tarn Taran,Wheat,2019,29.3,688.0,72.0,3.63
Tarn Taran,Wheat,2020,30.3,658.0,75.0,3.55
Tarn Taran,Wheat,2021,27.3,788.0,66.0,3.69
Tarn Taran,Wheat,2022,26.3,818.0,64.0,3.23
Tarn Taran,Wheat,2023,28.3,728.0,69.0,3.55
Tarn Taran,Wheat,2024,29.3,698.0,71.0,3.42
